"genus","Propionibacterium_acnes","Comamonas_jiangduensis","Eubacterium","Lactobacillus","Lachnoclostridium","Clostridioides","Sphingomonas","Veillonella","Anaerococcus","Cupriavidus","Prevotella","Acinetobacter_junii","Sphingobium","Brevundimonas","Acidovorax","Ochrobactrum","Variovorax","Paraburkholderia","Zoogloea","Mesorhizobium","Cellulosimicrobium","Comamonas_testosteroni","Cloacibacterium","Herbaspirillum","Bordetella","Pseudomonas","Tyzzerella","Comamonas_denitrificans","Bosea","Pseudoxanthomonas","Methylobacter","Flavobacterium","Aciditerrimonas","Romboutsia","Brevibacterium","Dietzia","Corynebacterium","Pedobacter","Rhizobium","Comamonas_nitrativorans","Lampropedia","Bacillus","Peredibacter","Klebsiella","Vulcaniibacterium","Staphylococcus","Novosphingobium","Ottowia","Stenotrophomonas","Streptococcus","Roseomonas","Thermacetogenium","Dongia","Conexibacter","Methylocapsa","Hymenobacter","Rhizobacter","Shigella","Gaiella","Microlunatus","Acidicapsa","Janthinobacterium","Paracoccus","Chthoniobacter","Actinoallomurus","Ideonella","Flavisolibacter","Nocardioides","Enterococcus","Blastomonas","Lysinibacillus","Agrococcus","Chryseobacterium","Alkanindiges","Rothia","Enhydrobacter","Neisseria","Marinomonas","Nitrosospira","Lachnoanaerobaculum","Cutibacterium","Gemmatimonas","Janibacter","Schlegelella","Microbacterium","Gemella","Anoxybacillus","Anaerosporobacter","Micrococcus","Tabrizicola","Hydrotalea","Acinetobacter_seohaensis","Sphingorhabdus","Aquabacterium","Flavonifractor","Ralstonia","Methylobacterium","Peptoniphilus","Ramlibacter","Dolosigranulum","Myxococcus","Niabella","Blautia","Kocuria","Granulicatella","Derxia","Sulfitobacter","Neomicrococcus","Candidatus_Koribacter","Sediminibacterium","Hyphomicrobium","Azonexus","Reyranella","Actinomyces","Flavihumibacter","Murdochiella","Acinetobacter_tjernbergiae","Anaerotruncus","Anabaena","Acinetobacter_baumannii","Comamonas_terrae","Dialister","Ornatilinea","Bergeyella","Actinobaculum","Delftia","Burkholderia","Solirubrobacter","Candidatus_Solibacter","Nitratireductor","Caulobacter","Massilia","Alloprevotella","Moraxella","Herbiconiux","Kytococcus","Ferrovibrio","Arthrobacter","Brachybacterium","Empedobacter","Singulisphaera","Vampirovibrio","Cylindrospermum","Jeotgalicoccus","Leptotrichia","Legionella","Meiothermus","Alistipes","Erysipelatoclostridium","Sphingobacterium","Thermomonas","Oscillibacter","Cellulomonas","Blastocatella","Paracraurococcus","Pigmentiphaga","Rhodococcus","Achromobacter","Granulibacter","Aquisphaera","Pelobacter","Rubellimicrobium","Sphaerobacter","Epilithonimonas","Bradyrhizobium","Methylibium","Jatrophihabitans","Noviherbaspirillum","Finegoldia","Ruminiclostridium","Virgibacillus","Armatimonas","Chroococcidiopsis","Altererythrobacter","Bacteroides","Micromonospora","Scopulibacillus","Spirosoma","Calothrix","Acinetobacter_guillouiae","Alteromonas","Aliihoeflea","Silanimonas","Ornithobacterium","Sporocytophaga","Rhodoplanes","Asticcacaulis","Proteiniphilum","Limnobacter","Pseudacidovorax","Exiguobacterium","Duganella","Devosia","Diaphorobacter","Papillibacter","Skermanella","Candidatus_Liberibacter","Rhodopseudomonas","Clostridium","Alicycliphilus","Eggerthella","Gemmiger","Actinoplanes","Pseudorhodoferax","Mycobacterium","Leuconostoc","Candidatus_Aquiluna","Novispirillum","Ilumatobacter","Asanoa","Acinetobacter_haemolyticus","Crinalium","Ruminococcus","Facklamia","Christensenella","Mucilaginibacter","Phenylobacterium","Frondihabitans","Marmoricola","Anaerobacterium","Desulfonispora","Paenibacillus","Nitrolancea","Gemmata","Haematobacter","Snodgrassella","Planctopirus","Methyloversatilis","Parabacteroides"
"2018P1_lbc3",17.82758559215222,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.17241378715814526,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.034482757431629055,0.,0.,0.,0.,0.,0.,0.,0.44827584661117764,0.27586205945303244,0.3103448168846615,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.034482757431629055,0.,0.,0.,0.,0.,0.06896551486325811,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.4137930546967912,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.034482619500599,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.413792985731276,0.,0.,53.724136078478054,0.,0.,0.,0.,0.,0.10344827229488715,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,13.10344782401904,0.,5.034482585017842,0.
"2018P1_lbc44",35.41935255359016,0.,0.,0.,0.,0.,0.38709674921956455,0.,0.,0.,0.,1.8064514963579679,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9677418730489113,0.,0.,0.,0.,0.,0.,0.,0.,0.32258062434963714,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.548386609781509,0.,40.19354579396479,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.8064512382934685,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.096773735692017,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2580644994797097,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.12903224973985486,0.,0.,0.06451612486992743,0.,0.,0.
"2018P1_lbc4",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06844626499341103,0.,44.216287185743525,0.,0.,0.,0.,0.,0.,0.,0.,0.20533879498023308,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.1485281896969073,0.,31.143050572002018,2.66940433474303,1.4373715648616316,0.,0.8898014449143433,0.,0.2737850599736441,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06844626499341103,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,11.635865048879875,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6160163849406992,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06844626499341103,0.,0.,0.,1.7796028898286866,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.7796028898286866,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc54",8.794466113489257,0.,0.,0.,0.,0.,1.5151514652453404,0.,0.,0.,0.,0.,0.,0.,0.,0.,32.14756152346635,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.284584937925397,6.0935439363127815,0.,0.,0.42819497930846573,0.,0.,0.,0.,0.,0.,0.,0.,0.032938075331420444,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.533596655678634,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.13175230132568178,11.791830968648517,0.,0.,0.,0.,0.,0.,0.,0.,0.,31.38998579084368,0.5599472806341474,0.,0.,0.,0.,0.,0.,0.,0.,0.29644267798278395,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc63",2.2127658632865588,0.,0.,0.,0.,0.,0.,0.,0.8085106038931658,0.,0.,0.,0.08510637935717534,9.617020867360813,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.276595605251251,3.9574466401086537,0.5957446555002274,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,69.4042523657765,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2978723277501137,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7234042245359904,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.446808363965601,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.574467847894985,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc73",0.06596305923564073,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,10.466138732054997,0.,0.,76.12137035792941,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06596305923564073,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.10993843205940122,0.,0.,7.651714871334326,0.,0.,0.,0.,0.,0.,0.,0.,5.518909289381941,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P2_lbc24",0.5908070354388866,2.7413446444364338,0.,0.,0.,0.,0.,0.5671747540213311,0.,0.,0.,58.32447053852688,0.,0.,1.5597305735586606,0.,0.,0.,0.,0.,0.,1.016188100954885,1.0516365230812181,0.,0.,0.035448422126333194,0.,0.,0.,0.,0.,0.011816140708777732,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.08271298496144412,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.20087439204922145,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,33.79416242710431,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.023632281417555464,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P2_lbc32",0.,1.2200918836936796,0.,0.,0.,0.,0.,0.,0.,0.,0.,63.777530283987794,0.,0.,1.5686895647490164,0.,0.,0.,0.04753604741663686,0.,0.,0.12676279311103164,0.8873395517772215,0.,0.,0.015845349138878955,0.,0.,0.04753604741663686,0.,0.,0.015845349138878955,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.19014418966654745,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,32.10267735536876,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P2_lbc39",0.,0.,0.,0.,0.,0.,1.6884786066342683,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,98.2764658899482,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.03505491916887754,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P2_lbc59",1.518288370028408,47.41200500952347,0.,0.276052430914256,0.,0.,0.138026215457128,0.,0.,0.6901310772856399,0.,28.29537416871124,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.863353908671228,0.,0.,17.253276932141,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.34506553864281997,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.48309175409994803,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.34506553864281997,0.,0.,0.20703932318569201,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.20703932318569201,0.,0.,0.,0.,0.,0.,0.,0.,0.9661835081998961,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P2_lbc75",0.,0.,0.3325942165967729,0.,0.3880265860295684,0.,0.,0.,0.11086473886559096,0.,1.0532150192231142,35.97560776188427,0.16629710829838645,0.,12.749444969542962,0.,0.,0.,0.11086473886559096,0.,0.,0.9423502803575232,1.0532150192231142,0.,0.,0.11086473886559096,0.,0.05543236943279548,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3880265860295684,0.,0.,0.,0.,0.05543236943279548,0.,0.,0.4988913248951594,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05543236943279548,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1640797580887052,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,41.740574182895,0.05543236943279548,0.,0.,0.,0.,0.,0.,0.,1.3303768663870916,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.11086473886559096,0.,0.05543236943279548,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7760531720591368,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.11086473886559096,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05543236943279548,0.,0.,0.,0.,0.05543236943279548,0.,0.,0.,0.,0.,0.,0.,0.,0.4988913248951594
"2018P2_lbc78",0.014562399671437314,28.702489752402947,0.,0.8300567812719268,0.6261831858718045,0.08737439802862389,0.,0.04368719901431194,0.10193679770006121,0.,0.,35.34294400257836,0.,0.,0.014562399671437314,0.,0.,0.,0.,0.,0.,0.,4.44153189978838,0.,0.,2.6212319408587166,0.04368719901431194,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04368719901431194,0.,0.,0.,0.,0.,0.014562399671437314,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04368719901431194,0.,0.,0.,0.014562399671437314,0.,0.,0.,0.,0.,0.,0.,0.014562399671437314,0.,0.,0.,0.,0.014562399671437314,0.,0.,0.,0.,0.,0.,0.,0.04368719901431194,0.,0.,0.,0.,0.,0.,0.,0.,0.26212319408587165,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.553371187514618,0.,0.,0.08737439802862389,0.014562399671437314,0.11649919737149851,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3106159704293583,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,24.523081046700437,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.014562399671437314,0.014562399671437314,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04368719901431194,0.,0.,0.
"2018P2_lbc81",4.720853664989586,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,13.259441163405533,0.08210180286938411,0.,51.88833941345076,0.,0.,0.,0.20525450717346028,0.,0.,1.7241378602570663,5.911329806595656,0.12315270430407615,0.,0.041050901434692054,0.,0.041050901434692054,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.041050901434692054,0.,0.2463054086081523,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.08210180286938411,0.,0.,0.,0.041050901434692054,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.041050901434692054,0.,0.,0.,0.,0.,20.93595973169295,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4926108172163046,0.,0.,0.,0.,0.,0.,0.041050901434692054,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.08210180286938411,0.
"2018P2_lbc82",73.63494156864577,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.952157880803022,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.796151648666061,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,15.184606594664244,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4160166190318971,0.,0.,0.,0.,0.,0.052002077378987134,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.1840872499174595,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3640145416529099,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4160166190318971,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P2_lbc83",0.,0.,0.,0.,0.,0.,0.,0.,0.07511266712286761,0.,0.,30.746118408960477,0.2003004456609803,0.,18.402603445102564,0.,0.,0.,0.10015022283049015,0.,0.,0.6259388926905635,5.608412478507448,0.07511266712286761,0.,0.30045066849147045,0.025037555707622536,0.15022533424573523,0.07511266712286761,0.,0.,0.,0.,0.,0.,0.,0.15022533424573523,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.025037555707622536,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05007511141524507,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8512768940591662,0.,0.,0.,0.,0.,0.,0.,0.,0.025037555707622536,0.,0.,0.,0.,41.011516249085716,0.5007511141524508,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05007511141524507,0.,0.025037555707622536,0.,0.22533800136860282,0.,0.,0.,0.,0.,0.27541311278384795,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1251877785381127,0.,0.,0.,0.,0.025037555707622536,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.025037555707622536,0.,0.,0.,0.,0.,0.,0.07511266712286761,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05007511141524507,0.025037555707622536,0.05007511141524507,0.,0.,0.,0.,0.025037555707622536,0.,0.,0.,0.,0.,0.,0.,0.025037555707622536,0.
